zip,city,state_id,state_name,county_fips,county_name,county_names_all,county_fips_all
17225,Greencastle,PA,Pennsylvania,42055,Franklin,Franklin,42055
17236,Mercersburg,PA,Pennsylvania,42055,Franklin,Franklin|Fulton,42055|42057
17241,Newville,PA,Pennsylvania,42041,Cumberland,Cumberland,42041
17257,Shippensburg,PA,Pennsylvania,42041,Cumberland,Cumberland|Franklin,42041|42055
17268,Waynesboro,PA,Pennsylvania,42055,Franklin,Franklin,42055
17307,Biglerville,PA,Pennsylvania,42001,Adams,Adams|Cumberland,42001|42041
17313,Dallastown,PA,Pennsylvania,42133,York,York,42133
17314,Delta,PA,Pennsylvania,42133,York,York,42133
17315,Dover,PA,Pennsylvania,42133,York,York,42133
17316,East Berlin,PA,Pennsylvania,42001,Adams,Adams|York,42001|42133
17319,Etters,PA,Pennsylvania,42133,York,York,42133
17320,Fairfield,PA,Pennsylvania,42001,Adams,Adams,42001
17322,Felton,PA,Pennsylvania,42133,York,York,42133
17325,Gettysburg,PA,Pennsylvania,42001,Adams,Adams,42001
17327,Glen Rock,PA,Pennsylvania,42133,York,York,42133
17331,Hanover,PA,Pennsylvania,42133,York,York|Adams,42133|42001
17339,Lewisberry,PA,Pennsylvania,42133,York,York,42133
17340,Littlestown,PA,Pennsylvania,42001,Adams,Adams,42001
17345,Manchester,PA,Pennsylvania,42133,York,York,42133
17347,Mount Wolf,PA,Pennsylvania,42133,York,York,42133
17349,New Freedom,PA,Pennsylvania,42133,York,York,42133
17350,New Oxford,PA,Pennsylvania,42001,Adams,Adams,42001
17356,Red Lion,PA,Pennsylvania,42133,York,York,42133
17360,Seven Valleys,PA,Pennsylvania,42133,York,York,42133
17361,Shrewsbury,PA,Pennsylvania,42133,York,York,42133
17362,Spring Grove,PA,Pennsylvania,42133,York,York,42133
17363,Stewartstown,PA,Pennsylvania,42133,York,York,42133
17366,Windsor,PA,Pennsylvania,42133,York,York,42133
17368,Wrightsville,PA,Pennsylvania,42133,York,York|Lancaster,42133|42071
17370,York Haven,PA,Pennsylvania,42133,York,York,42133
17401,York,PA,Pennsylvania,42133,York,York,42133
17402,York,PA,Pennsylvania,42133,York,York,42133
17403,York,PA,Pennsylvania,42133,York,York,42133
17404,York,PA,Pennsylvania,42133,York,York,42133
17406,York,PA,Pennsylvania,42133,York,York,42133
17408,York,PA,Pennsylvania,42133,York,York,42133
17509,Christiana,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17512,Columbia,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17516,Conestoga,PA,Pennsylvania,42071,Lancaster,Lancaster|York,42071|42133
17517,Denver,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17519,East Earl,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17520,East Petersburg,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17522,Ephrata,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17527,Gap,PA,Pennsylvania,42071,Lancaster,Lancaster|Chester,42071|42029
17538,Landisville,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17540,Leola,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17543,Lititz,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17545,Manheim,PA,Pennsylvania,42071,Lancaster,Lancaster|Lebanon,42071|42075
17547,Marietta,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17551,Millersville,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17552,Mount Joy,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17554,Mountville,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17555,Narvon,PA,Pennsylvania,42071,Lancaster,Lancaster|Chester,42071|42029
17557,New Holland,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17560,New Providence,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17566,Quarryville,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17569,Reinholds,PA,Pennsylvania,42071,Lancaster,Lancaster|Berks,42071|42011
17578,Stevens,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17579,Strasburg,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17584,Willow Street,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17601,Lancaster,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17602,Lancaster,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17603,Lancaster,PA,Pennsylvania,42071,Lancaster,Lancaster,42071
17701,Williamsport,PA,Pennsylvania,42081,Lycoming,Lycoming|Sullivan,42081|42113
17702,Williamsport,PA,Pennsylvania,42081,Lycoming,Lycoming,42081
17737,Hughesville,PA,Pennsylvania,42081,Lycoming,Lycoming|Sullivan,42081|42113
17740,Jersey Shore,PA,Pennsylvania,42081,Lycoming,Lycoming|Clinton,42081|42035
17745,Lock Haven,PA,Pennsylvania,42035,Clinton,Clinton|Lycoming,42035|42081
17751,Mill Hall,PA,Pennsylvania,42035,Clinton,Clinton,42035
17754,Montoursville,PA,Pennsylvania,42081,Lycoming,Lycoming,42081
17756,Muncy,PA,Pennsylvania,42081,Lycoming,Lycoming|Northumberland|Montour|Columbia,42081|42097|42093|42037
17777,Watsontown,PA,Pennsylvania,42097,Northumberland,Northumberland|Montour,42097|42093
17801,Sunbury,PA,Pennsylvania,42097,Northumberland,Northumberland,42097
17810,Allenwood,PA,Pennsylvania,42081,Lycoming,Lycoming|Union,42081|42119
17815,Bloomsburg,PA,Pennsylvania,42037,Columbia,Columbia|Luzerne|Montour,42037|42079|42093
17820,Catawissa,PA,Pennsylvania,42037,Columbia,Columbia|Montour,42037|42093
17821,Danville,PA,Pennsylvania,42093,Montour,Montour|Northumberland|Columbia,42093|42097|42037
17837,Lewisburg,PA,Pennsylvania,42119,Union,Union,42119
17842,Middleburg,PA,Pennsylvania,42109,Snyder,Snyder,42109
17844,Mifflinburg,PA,Pennsylvania,42119,Union,Union,42119
17847,Milton,PA,Pennsylvania,42097,Northumberland,Northumberland|Montour,42097|42093
17851,Mount Carmel,PA,Pennsylvania,42097,Northumberland,Northumberland,42097
17857,Northumberland,PA,Pennsylvania,42097,Northumberland,Northumberland,42097
17866,Coal Township,PA,Pennsylvania,42097,Northumberland,Northumberland,42097
17870,Selinsgrove,PA,Pennsylvania,42109,Snyder,Snyder|Union,42109|42119
17872,Shamokin,PA,Pennsylvania,42097,Northumberland,Northumberland,42097
17901,Pottsville,PA,Pennsylvania,42107,Schuylkill,Schuylkill,42107
17921,Ashland,PA,Pennsylvania,42107,Schuylkill,Schuylkill|Columbia,42107|42037
17931,Frackville,PA,Pennsylvania,42107,Schuylkill,Schuylkill,42107
17961,Orwigsburg,PA,Pennsylvania,42107,Schuylkill,Schuylkill,42107
17963,Pine Grove,PA,Pennsylvania,42107,Schuylkill,Schuylkill|Lebanon,42107|42075
17972,Schuylkill Haven,PA,Pennsylvania,42107,Schuylkill,Schuylkill,42107
17976,Shenandoah,PA,Pennsylvania,42107,Schuylkill,Schuylkill,42107
18011,Alburtis,PA,Pennsylvania,42011,Berks,Berks|Lehigh,42011|42077
18013,Bangor,PA,Pennsylvania,42095,Northampton,Northampton,42095
18014,Bath,PA,Pennsylvania,42095,Northampton,Northampton,42095
18015,Bethlehem,PA,Pennsylvania,42095,Northampton,Northampton|Lehigh,42095|42077
18017,Bethlehem,PA,Pennsylvania,42095,Northampton,Northampton|Lehigh,42095|42077
18018,Bethlehem,PA,Pennsylvania,42077,Lehigh,Lehigh|Northampton,42077|42095
18020,Bethlehem,PA,Pennsylvania,42095,Northampton,Northampton,42095
18031,Breinigsville,PA,Pennsylvania,42077,Lehigh,Lehigh|Berks,42077|42011
18032,Catasauqua,PA,Pennsylvania,42077,Lehigh,Lehigh|Northampton,42077|42095
18034,Center Valley,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18036,Coopersburg,PA,Pennsylvania,42077,Lehigh,Lehigh|Bucks,42077|42017
18037,Coplay,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18040,Easton,PA,Pennsylvania,42095,Northampton,Northampton,42095
18041,East Greenville,PA,Pennsylvania,42091,Montgomery,Montgomery|Lehigh|Bucks|Berks,42091|42077|42017|42011
18042,Easton,PA,Pennsylvania,42095,Northampton,Northampton|Bucks,42095|42017
18045,Easton,PA,Pennsylvania,42095,Northampton,Northampton,42095
18049,Emmaus,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18052,Whitehall,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18055,Hellertown,PA,Pennsylvania,42095,Northampton,Northampton|Bucks,42095|42017
18058,Kunkletown,PA,Pennsylvania,42089,Monroe,Monroe|Carbon,42089|42025
18062,Macungie,PA,Pennsylvania,42077,Lehigh,Lehigh|Berks,42077|42011
18064,Nazareth,PA,Pennsylvania,42095,Northampton,Northampton,42095
18066,New Tripoli,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18067,Northampton,PA,Pennsylvania,42095,Northampton,Northampton,42095
18069,Orefield,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18071,Palmerton,PA,Pennsylvania,42025,Carbon,Carbon|Monroe,42025|42089
18072,Pen Argyl,PA,Pennsylvania,42095,Northampton,Northampton,42095
18073,Pennsburg,PA,Pennsylvania,42091,Montgomery,Montgomery|Bucks,42091|42017
18074,Perkiomenville,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
18078,Schnecksville,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18080,Slatington,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18088,Walnutport,PA,Pennsylvania,42095,Northampton,Northampton,42095
18091,Wind Gap,PA,Pennsylvania,42095,Northampton,Northampton,42095
18101,Allentown,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18102,Allentown,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18103,Allentown,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18104,Allentown,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18106,Allentown,PA,Pennsylvania,42077,Lehigh,Lehigh,42077
18109,Allentown,PA,Pennsylvania,42077,Lehigh,Lehigh|Northampton,42077|42095
18201,Hazleton,PA,Pennsylvania,42079,Luzerne,Luzerne|Carbon,42079|42025
18202,Hazleton,PA,Pennsylvania,42079,Luzerne,Luzerne|Schuylkill,42079|42107
18210,Albrightsville,PA,Pennsylvania,42025,Carbon,Carbon|Monroe,42025|42089
18222,Drums,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18224,Freeland,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18229,Jim Thorpe,PA,Pennsylvania,42025,Carbon,Carbon,42025
18235,Lehighton,PA,Pennsylvania,42025,Carbon,Carbon,42025
18252,Tamaqua,PA,Pennsylvania,42107,Schuylkill,Schuylkill,42107
18301,East Stroudsburg,PA,Pennsylvania,42089,Monroe,Monroe,42089
18302,East Stroudsburg,PA,Pennsylvania,42089,Monroe,Monroe|Pike,42089|42103
18324,Bushkill,PA,Pennsylvania,42103,Pike,Pike|Monroe,42103|42089
18328,Dingmans Ferry,PA,Pennsylvania,42103,Pike,Pike,42103
18330,Effort,PA,Pennsylvania,42089,Monroe,Monroe,42089
18337,Milford,PA,Pennsylvania,42103,Pike,Pike,42103
18353,Saylorsburg,PA,Pennsylvania,42089,Monroe,Monroe,42089
18360,Stroudsburg,PA,Pennsylvania,42089,Monroe,Monroe,42089
18403,Archbald,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18407,Carbondale,PA,Pennsylvania,42069,Lackawanna,Lackawanna|Susquehanna,42069|42115
18411,Clarks Summit,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18414,Dalton,PA,Pennsylvania,42069,Lackawanna,Lackawanna|Wyoming,42069|42131
18424,Gouldsboro,PA,Pennsylvania,42069,Lackawanna,Lackawanna|Wayne|Monroe|Luzerne,42069|42127|42089|42079
18428,Hawley,PA,Pennsylvania,42103,Pike,Pike|Wayne,42103|42127
18431,Honesdale,PA,Pennsylvania,42127,Wayne,Wayne,42127
18433,Jermyn,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18436,Lake Ariel,PA,Pennsylvania,42127,Wayne,Wayne|Lackawanna,42127|42069
18444,Moscow,PA,Pennsylvania,42069,Lackawanna,Lackawanna|Wayne,42069|42127
18447,Olyphant,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18452,Peckville,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18466,Tobyhanna,PA,Pennsylvania,42089,Monroe,Monroe|Wayne,42089|42127
18472,Waymart,PA,Pennsylvania,42127,Wayne,Wayne,42127
18504,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18505,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18507,Moosic,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18508,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18509,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18510,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18512,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18517,Taylor,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18518,Old Forge,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18519,Scranton,PA,Pennsylvania,42069,Lackawanna,Lackawanna,42069
18603,Berwick,PA,Pennsylvania,42037,Columbia,Columbia|Luzerne,42037|42079
18610,Blakeslee,PA,Pennsylvania,42089,Monroe,Monroe|Luzerne,42089|42079
18612,Dallas,PA,Pennsylvania,42079,Luzerne,Luzerne|Wyoming,42079|42131
18634,Nanticoke,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18640,Pittston,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18641,Pittston,PA,Pennsylvania,42079,Luzerne,Luzerne|Lackawanna,42079|42069
18643,Pittston,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18644,Wyoming,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18651,Plymouth,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18655,Shickshinny,PA,Pennsylvania,42079,Luzerne,Luzerne|Columbia,42079|42037
18657,Tunkhannock,PA,Pennsylvania,42131,Wyoming,Wyoming,42131
18661,White Haven,PA,Pennsylvania,42079,Luzerne,Luzerne|Carbon,42079|42025
18702,Wilkes Barre,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18704,Kingston,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18705,Wilkes Barre,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18706,Wilkes Barre,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18707,Mountain Top,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18708,Shavertown,PA,Pennsylvania,42079,Luzerne,Luzerne,42079
18801,Montrose,PA,Pennsylvania,42115,Susquehanna,Susquehanna,42115
18810,Athens,PA,Pennsylvania,42015,Bradford,Bradford,42015
18840,Sayre,PA,Pennsylvania,42015,Bradford,Bradford,42015
18847,Susquehanna,PA,Pennsylvania,42115,Susquehanna,Susquehanna|Wayne,42115|42127
18848,Towanda,PA,Pennsylvania,42015,Bradford,Bradford,42015
18901,Doylestown,PA,Pennsylvania,42017,Bucks,Bucks,42017
18902,Doylestown,PA,Pennsylvania,42017,Bucks,Bucks,42017
18914,Chalfont,PA,Pennsylvania,42017,Bucks,Bucks|Montgomery,42017|42091
18925,Furlong,PA,Pennsylvania,42017,Bucks,Bucks,42017
18929,Jamison,PA,Pennsylvania,42017,Bucks,Bucks,42017
18938,New Hope,PA,Pennsylvania,42017,Bucks,Bucks,42017
18940,Newtown,PA,Pennsylvania,42017,Bucks,Bucks,42017
18944,Perkasie,PA,Pennsylvania,42017,Bucks,Bucks,42017
18947,Pipersville,PA,Pennsylvania,42017,Bucks,Bucks,42017
18951,Quakertown,PA,Pennsylvania,42017,Bucks,Bucks|Lehigh,42017|42077
18954,Richboro,PA,Pennsylvania,42017,Bucks,Bucks,42017
18960,Sellersville,PA,Pennsylvania,42017,Bucks,Bucks,42017
18964,Souderton,PA,Pennsylvania,42091,Montgomery,Montgomery|Bucks,42091|42017
18966,Southampton,PA,Pennsylvania,42017,Bucks,Bucks,42017
18969,Telford,PA,Pennsylvania,42091,Montgomery,Montgomery|Bucks,42091|42017
18974,Warminster,PA,Pennsylvania,42017,Bucks,Bucks,42017
18976,Warrington,PA,Pennsylvania,42017,Bucks,Bucks,42017
19001,Abington,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19002,Ambler,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19003,Ardmore,PA,Pennsylvania,42045,Delaware,Delaware|Montgomery,42045|42091
19004,Bala Cynwyd,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19006,Huntingdon Valley,PA,Pennsylvania,42091,Montgomery,Montgomery|Bucks,42091|42017
19007,Bristol,PA,Pennsylvania,42017,Bucks,Bucks,42017
19008,Broomall,PA,Pennsylvania,42045,Delaware,Delaware,42045
19010,Bryn Mawr,PA,Pennsylvania,42045,Delaware,Delaware|Montgomery,42045|42091
19012,Cheltenham,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19013,Chester,PA,Pennsylvania,42045,Delaware,Delaware,42045
19014,Aston,PA,Pennsylvania,42045,Delaware,Delaware,42045
19015,Brookhaven,PA,Pennsylvania,42045,Delaware,Delaware,42045
19018,Clifton Heights,PA,Pennsylvania,42045,Delaware,Delaware,42045
19020,Bensalem,PA,Pennsylvania,42017,Bucks,Bucks|Philadelphia,42017|42101
19021,Croydon,PA,Pennsylvania,42017,Bucks,Bucks,42017
19023,Darby,PA,Pennsylvania,42045,Delaware,Delaware,42045
19025,Dresher,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19026,Drexel Hill,PA,Pennsylvania,42045,Delaware,Delaware,42045
19027,Elkins Park,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19030,Fairless Hills,PA,Pennsylvania,42017,Bucks,Bucks,42017
19032,Folcroft,PA,Pennsylvania,42045,Delaware,Delaware,42045
19033,Folsom,PA,Pennsylvania,42045,Delaware,Delaware,42045
19034,Fort Washington,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19036,Glenolden,PA,Pennsylvania,42045,Delaware,Delaware,42045
19038,Glenside,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19040,Hatboro,PA,Pennsylvania,42091,Montgomery,Montgomery|Bucks,42091|42017
19041,Haverford,PA,Pennsylvania,42045,Delaware,Delaware|Montgomery,42045|42091
19044,Horsham,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19046,Jenkintown,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19047,Langhorne,PA,Pennsylvania,42017,Bucks,Bucks,42017
19050,Lansdowne,PA,Pennsylvania,42045,Delaware,Delaware|Philadelphia,42045|42101
19053,Feasterville Trevose,PA,Pennsylvania,42017,Bucks,Bucks,42017
19054,Levittown,PA,Pennsylvania,42017,Bucks,Bucks,42017
19055,Levittown,PA,Pennsylvania,42017,Bucks,Bucks,42017
19056,Levittown,PA,Pennsylvania,42017,Bucks,Bucks,42017
19057,Levittown,PA,Pennsylvania,42017,Bucks,Bucks,42017
19060,Garnet Valley,PA,Pennsylvania,42045,Delaware,Delaware,42045
19061,Marcus Hook,PA,Pennsylvania,42045,Delaware,Delaware,42045
19063,Media,PA,Pennsylvania,42045,Delaware,Delaware,42045
19064,Springfield,PA,Pennsylvania,42045,Delaware,Delaware,42045
19066,Merion Station,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19067,Morrisville,PA,Pennsylvania,42017,Bucks,Bucks,42017
19070,Morton,PA,Pennsylvania,42045,Delaware,Delaware,42045
19072,Narberth,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19073,Newtown Square,PA,Pennsylvania,42045,Delaware,Delaware|Chester,42045|42029
19074,Norwood,PA,Pennsylvania,42045,Delaware,Delaware,42045
19075,Oreland,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19076,Prospect Park,PA,Pennsylvania,42045,Delaware,Delaware,42045
19078,Ridley Park,PA,Pennsylvania,42045,Delaware,Delaware,42045
19079,Sharon Hill,PA,Pennsylvania,42045,Delaware,Delaware,42045
19081,Swarthmore,PA,Pennsylvania,42045,Delaware,Delaware,42045
19082,Upper Darby,PA,Pennsylvania,42045,Delaware,Delaware|Philadelphia,42045|42101
19083,Havertown,PA,Pennsylvania,42045,Delaware,Delaware|Montgomery,42045|42091
19085,Villanova,PA,Pennsylvania,42045,Delaware,Delaware|Montgomery,42045|42091
19086,Wallingford,PA,Pennsylvania,42045,Delaware,Delaware,42045
19087,Wayne,PA,Pennsylvania,42029,Chester,Chester|Delaware|Montgomery,42029|42045|42091
19090,Willow Grove,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19095,Wyncote,PA,Pennsylvania,42091,Montgomery,Montgomery,42091
19096,Wynnewood,PA,Pennsylvania,42091,Montgomery,Montgomery|Delaware,42091|42045
19102,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19103,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19104,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19106,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19107,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19111,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Montgomery,42101|42091
19114,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19115,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19116,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Bucks,42101|42017
19118,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Montgomery,42101|42091
19119,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19120,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19121,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19122,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19123,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19124,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19125,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19126,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19127,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Montgomery,42101|42091
19128,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Montgomery,42101|42091
19129,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19130,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19131,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19132,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19133,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19134,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19135,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19136,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19137,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19138,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19139,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19140,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19141,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia,42101
19142,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Delaware,42101|42045
19143,Philadelphia,PA,Pennsylvania,42101,Philadelphia,Philadelphia|Delaware,42101|42045
